path,sha256,bytes,role
audit/report_harmonization/report018_h06_order47d_test_stop_no_rerender_concurrence.md,b4eef3626e5a6a83209fd4c04e278bc1f390a54a2a6ccd01021eb9ab12882dd1,4208,no-rerender central concurrence
scripts/report_harmonization/check_h06_order47d_test_stop_concurrence.R,6cf58b221ae52a1641e1030a88859aeb31f4d9043aa38a5b1b9547e40d26dac8,13214,no-rerender central checker
audit/report_harmonization/report018_h06_order47d_central_concurrence.md,cd9941b10481c04b7172ecad123273236e7e54d3c71ce9abccf835a037f8f390,3877,original central concurrence
audit/report_harmonization/report018_h06_order47d_central_concurrence_manifest.csv,823f73451f3284ae696c1e6d5665394a9c4038cedaf108fd91f8a444c537d9dd,3067,original central concurrence manifest
audit/report_harmonization/owner_orders/47d_h06_hourly_companion_render.md,fe25c05e3fb20b9a76c41bd2fd67810e9b2cf7845fb52ffc1b92cd01d0663523,9631,controlling render order
audit/report_harmonization/report018_h06_order47d_dispatch_manifest.csv,9067ddc6607ea7e5f94fa7bb8d8259073137ac740a606ddcea9431e6dd052a47,5506,render dispatch manifest
audit/report_harmonization/report018_h06_result_independent_acceptance.md,1e5097504278defa98cbc42cc6798d85926cb525316886c12d4cf8f3c7f8f7a1,5097,result independent acceptance
audit/report_harmonization/report018_h06_result_independent_acceptance_manifest.csv,920d3b384046231d3d404f41fbf61cc2504583bbd1b0e5769fbe8f2fa9c1f32f,3459,result acceptance manifest
audit/hypotheses/H06/H06_analysis_preparation.qmd,f952d5ec72066ee86fded4888aaa815bdf763c11f466806ebc7391c79e22918b,59613,companion authoring source
_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.qmd,f952d5ec72066ee86fded4888aaa815bdf763c11f466806ebc7391c79e22918b,59613,companion website source
_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,f9a4f51db555454a2e7cd0ea70895978b71016e6bd2c7310ae5033ad3c7ed378,851041,fresh companion HTML
artifacts/12_manifests/H06/H06_preparation_report_manifest.csv,a3bd413daf9e154d78f32e49caea0697303c8d86ce387892ab081b06ae8b6bbc,103739,live preparation manifest
tests/hypotheses/H06/test_h06_preparation_report.R,2b9f02f7caa448a3c7fdb88b0febc5ce306239002ebe220b6f5f7a7c4285a4fc,12918,unchanged stale test
scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,bc53e754478a3fa17de0aaf498aea8720d58b958949050f7447d25c5ec23e2fb,9615,dedicated integration helper
notebooks/hypotheses/H06.qmd,d65c197cb37db32101d8a43fcdc80198ab599a95cb73259abd187c9b2b58d350,60791,accepted result source
_build/nathealth/notebooks/hypotheses/H06.html,8b5f1b0ada997290ec5324de35e0c874fd25e2e9ef052281acaab07d0a3dccaa,4874263,accepted result HTML
scripts/hypotheses/H06/h06_contract.R,b11447a49a52a6a1a66618f9f471c0cda5284cbb8a251f7dffb2512d9ede231f,13468,accepted H06 contract
_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480,accepted profile
/private/tmp/h06_order47d_semantic.7o8aQn/gt_html_semantic_post_render_summary.csv,d520b2660419f896eb3733846e9347e0d254849bc31c2b9bdc5d9bd4032d8ecd,498,semantic summary
/private/tmp/h06_order47d_semantic.7o8aQn/001__build__nathealth__audit__hypotheses__H06__H06_analysis_preparation.html_gt_semantic_ledger.csv,c2bc57a6606c0dfb118b8405cb153e044a8c96e4008609e0c8b40b12892b6100,216865,semantic reversal ledger
