scenario_id,model_implementation_id,position,position_role,analysis_unit,site,Id,local_date,local_clock_datetime_utc_proxy,local_clock_label,local_occurrence,medi_arithmetic_mean_lx,medi_geometric_mean_lx,photopic_illuminance_mean_lx,sleep_diary_state,analysis_state,wear_state,photoperiod_state,state_was_implicit,dawn_local_clock_utc_proxy,dusk_local_clock_utc_proxy
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T00:00:00Z,2025-06-11 00:00:00,1,0,0,0,sleepprep,sleep,sleep,night,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T00:30:00Z,2025-06-11 00:30:00,1,0,0,0,sleepprep,sleep,sleep,night,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T01:00:00Z,2025-06-11 01:00:00,1,0,0,0,sleepprep,sleep,sleep,night,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T01:30:00Z,2025-06-11 01:30:00,1,0,0,0,sleepprep,sleep,sleep,night,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T02:00:00Z,2025-06-11 02:00:00,1,0,0,0,sleepprep,sleep,sleep,night,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T02:30:00Z,2025-06-11 02:30:00,1,0,0,0,sleepprep,sleep,sleep,night,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T03:00:00Z,2025-06-11 03:00:00,1,0,0,0,sleepprep,sleep,sleep,night,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T03:30:00Z,2025-06-11 03:30:00,1,0,0,0,sleepprep,sleep,sleep,night,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T04:00:00Z,2025-06-11 04:00:00,1,0,0,0,sleepprep,sleep,sleep,night,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T04:30:00Z,2025-06-11 04:30:00,1,0,0,0,sleepprep,sleep,sleep,day,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T05:00:00Z,2025-06-11 05:00:00,1,0.9724999999999999,0.6101465139547186,1.0257222222222222,sleepprep,sleep,sleep,day,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T05:30:00Z,2025-06-11 05:30:00,1,5.845111111111111,5.495535240539568,5.739166666666667,sleepprep,sleep,sleep,day,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T06:00:00Z,2025-06-11 06:00:00,1,21.14011111111111,17.714941316553233,31.40161111111111,wake,wake,,day,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T06:30:00Z,2025-06-11 06:30:00,1,82.64205555555556,79.4265520499982,81.12127777777778,wake,wake,,day,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T07:00:00Z,2025-06-11 07:00:00,1,212.32738095238096,107.28749127197149,271.62794444444444,wake,wake,,day,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T07:30:00Z,2025-06-11 07:30:00,1,601.3837777777778,251.52312596978996,648.5516111111111,wake,wake,,day,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T08:00:00Z,2025-06-11 08:00:00,1,326.8595555555555,188.31900358150858,370.5537222222222,wake,wake,,day,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,30_minute,BAUA,BAUA_S001,2025-06-11,2025-06-11T08:30:00Z,2025-06-11 08:30:00,1,338.3653888888889,299.1042439086093,353.4068888888889,wake,wake,,day,FALSE,2025-06-11T04:26:13Z,2025-06-11T22:34:18Z
