.model_row_id,site,participant_key,local_date,value,response_value,photoperiod_hours,photoperiod_centered_hours,latitude_deg,absolute_latitude_10deg_centered,metric_support_available,metric_support_valid_minutes,metric_support_expected_minutes,metric_any_censored
BAUA::BAUA_S001::2025-06-11,BAUA,BAUA::BAUA_S001,2025-06-11,0.8950772326448603,0.8950772326448603,18.13485554655393,4.084473720873319,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S001::2025-06-12,BAUA,BAUA::BAUA_S001,2025-06-12,0.87911610536404206,0.87911610536404206,18.15373947189914,4.10335764621853,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S001::2025-06-13,BAUA,BAUA::BAUA_S001,2025-06-13,0.923913508758857,0.923913508758857,18.170627665254806,4.120245839574196,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S001::2025-06-14,BAUA,BAUA::BAUA_S001,2025-06-14,0.8628838680157735,0.8628838680157735,18.18549463795291,4.1351128122723,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S001::2025-06-15,BAUA,BAUA::BAUA_S001,2025-06-15,1.012614695644973,1.012614695644973,18.198317792680527,4.147935966999917,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S001::2025-06-16,BAUA,BAUA::BAUA_S001,2025-06-16,0.8993881360482263,0.8993881360482263,18.20907755719291,4.158695731512299,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S002::2025-06-11,BAUA,BAUA::BAUA_S002,2025-06-11,0.8581181191709634,0.8581181191709634,18.13485554655393,4.084473720873319,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S002::2025-06-12,BAUA,BAUA::BAUA_S002,2025-06-12,0.8814701498406486,0.8814701498406486,18.15373947189914,4.10335764621853,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S002::2025-06-13,BAUA,BAUA::BAUA_S002,2025-06-13,0.8957350538099877,0.8957350538099877,18.170627665254806,4.120245839574196,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S002::2025-06-14,BAUA,BAUA::BAUA_S002,2025-06-14,0.7283033599621089,0.7283033599621089,18.18549463795291,4.1351128122723,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S002::2025-06-15,BAUA,BAUA::BAUA_S002,2025-06-15,0.8853155628960576,0.8853155628960576,18.198317792680527,4.147935966999917,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S002::2025-06-16,BAUA,BAUA::BAUA_S002,2025-06-16,0.8663397187679867,0.8663397187679867,18.20907755719291,4.158695731512299,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S003::2025-06-11,BAUA,BAUA::BAUA_S003,2025-06-11,0.7424404122971394,0.7424404122971394,18.13485554655393,4.084473720873319,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S003::2025-06-12,BAUA,BAUA::BAUA_S003,2025-06-12,0.7830663923858009,0.7830663923858009,18.15373947189914,4.10335764621853,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S003::2025-06-13,BAUA,BAUA::BAUA_S003,2025-06-13,0.7187446847879523,0.7187446847879523,18.170627665254806,4.120245839574196,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S003::2025-06-14,BAUA,BAUA::BAUA_S003,2025-06-14,0.6571544354399319,0.6571544354399319,18.18549463795291,4.1351128122723,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S003::2025-06-15,BAUA,BAUA::BAUA_S003,2025-06-15,0.6334436981527216,0.6334436981527216,18.198317792680527,4.147935966999917,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S004::2025-06-11,BAUA,BAUA::BAUA_S004,2025-06-11,0.8731840873460616,0.8731840873460616,18.13485554655393,4.084473720873319,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S004::2025-06-12,BAUA,BAUA::BAUA_S004,2025-06-12,0.8466088808616286,0.8466088808616286,18.15373947189914,4.10335764621853,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S004::2025-06-13,BAUA,BAUA::BAUA_S004,2025-06-13,0.8482010013772817,0.8482010013772817,18.170627665254806,4.120245839574196,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S004::2025-06-14,BAUA,BAUA::BAUA_S004,2025-06-14,0.9187997431945149,0.9187997431945149,18.18549463795291,4.1351128122723,51.498204,1.3409768196470289,FALSE,,,
BAUA::BAUA_S004::2025-06-15,BAUA,BAUA::BAUA_S004,2025-06-15,0.7967455549000763,0.7967455549000763,18.198317792680527,4.147935966999917,51.498204,1.3409768196470289,FALSE,,,
