panel,model_row_id,site,participant_key,x,y
residual_fitted,BAUA::BAUA_S001::2025-06-11,BAUA,BAUA::BAUA_S001,5.1837506292045505,0.8552666262223376
residual_fitted,BAUA::BAUA_S001::2025-06-12,BAUA,BAUA::BAUA_S001,5.1942350260279175,-0.38490935904502427
residual_fitted,BAUA::BAUA_S001::2025-06-13,BAUA,BAUA::BAUA_S001,5.203629348847328,-0.08434684714030997
residual_fitted,BAUA::BAUA_S001::2025-06-16,BAUA,BAUA::BAUA_S001,5.2250811310447505,0.9608209309205442
residual_fitted,BAUA::BAUA_S002::2025-06-11,BAUA,BAUA::BAUA_S002,4.2628813331213316,0.4959736952634327
residual_fitted,BAUA::BAUA_S002::2025-06-12,BAUA,BAUA::BAUA_S002,4.271503225396699,0.03707766681106913
residual_fitted,BAUA::BAUA_S002::2025-06-13,BAUA,BAUA::BAUA_S002,4.2792286902673595,0.4654922148930071
residual_fitted,BAUA::BAUA_S002::2025-06-14,BAUA,BAUA::BAUA_S002,4.28604111562933,-0.13015869636892555
residual_fitted,BAUA::BAUA_S002::2025-06-15,BAUA,BAUA::BAUA_S002,4.291925722228103,0.25447370288201393
residual_fitted,BAUA::BAUA_S002::2025-06-16,BAUA,BAUA::BAUA_S002,4.296869662689215,-0.43376879292768644
residual_fitted,BAUA::BAUA_S003::2025-06-11,BAUA,BAUA::BAUA_S003,2.195776907721463,0.12396768647977113
residual_fitted,BAUA::BAUA_S003::2025-06-12,BAUA,BAUA::BAUA_S003,2.200217977148383,0.4453670186338461
residual_fitted,BAUA::BAUA_S003::2025-06-13,BAUA,BAUA::BAUA_S003,2.2041973038147407,0.5500370935986695
residual_fitted,BAUA::BAUA_S003::2025-06-14,BAUA,BAUA::BAUA_S003,2.207706330955414,-0.9527947083751014
residual_fitted,BAUA::BAUA_S003::2025-06-15,BAUA,BAUA::BAUA_S003,2.21073744589174,-0.9300032379287116
residual_fitted,BAUA::BAUA_S003::2025-06-16,BAUA,BAUA::BAUA_S003,2.2132840310413933,-1.5417310810270937
residual_fitted,BAUA::BAUA_S004::2025-06-11,BAUA,BAUA::BAUA_S004,4.049168457556603,-0.10473865400021155
residual_fitted,BAUA::BAUA_S004::2025-06-12,BAUA,BAUA::BAUA_S004,4.057358104773526,1.0569468355518834
residual_fitted,BAUA::BAUA_S004::2025-06-13,BAUA,BAUA::BAUA_S004,4.064696265568946,-0.27877947956576477
residual_fitted,BAUA::BAUA_S004::2025-06-14,BAUA,BAUA::BAUA_S004,4.071167160660683,-0.0990503368502931
residual_fitted,BAUA::BAUA_S004::2025-06-15,BAUA,BAUA::BAUA_S004,4.076756751728992,-0.8224070675205163
residual_fitted,BAUA::BAUA_S004::2025-06-16,BAUA,BAUA::BAUA_S004,4.081452835482399,0.738138485711809
residual_fitted,BAUA::BAUA_S005::2025-06-11,BAUA,BAUA::BAUA_S005,2.9225133565328982,0.10870537858578988
residual_fitted,BAUA::BAUA_S005::2025-06-12,BAUA,BAUA::BAUA_S005,2.928424287043107,1.2321388202249608
residual_fitted,BAUA::BAUA_S005::2025-06-13,BAUA,BAUA::BAUA_S005,2.9337206517564547,-0.07270354975840693
residual_fitted,BAUA::BAUA_S005::2025-06-14,BAUA,BAUA::BAUA_S005,2.9383910618746185,-0.6373788252109037
residual_fitted,BAUA::BAUA_S005::2025-06-15,BAUA,BAUA::BAUA_S005,2.9424253851501065,-1.549060797459844
residual_fitted,BAUA::BAUA_S006::2025-06-11,BAUA,BAUA::BAUA_S006,5.611594315339742,0.9529361932365656
residual_fitted,BAUA::BAUA_S006::2025-06-12,BAUA,BAUA::BAUA_S006,5.622944047574605,0.5833713209883953
residual_fitted,BAUA::BAUA_S006::2025-06-13,BAUA,BAUA::BAUA_S006,5.6331137359529135,0.054429203201868476
residual_fitted,BAUA::BAUA_S008::2025-06-25,BAUA,BAUA::BAUA_S008,1.2548296062566016,0.019245429216218673
residual_fitted,BAUA::BAUA_S008::2025-06-26,BAUA,BAUA::BAUA_S008,1.2534574822235713,-1.1693356458912616
residual_fitted,BAUA::BAUA_S008::2025-06-27,BAUA,BAUA::BAUA_S008,1.2518110264527877,-1.315313297934832
residual_fitted,BAUA::BAUA_S008::2025-06-28,BAUA,BAUA::BAUA_S008,1.249894037417943,-1.1863015244673905
residual_fitted,BAUA::BAUA_S008::2025-06-29,BAUA,BAUA::BAUA_S008,1.2477108738806053,-1.075245236200237
